,Feature,Importance,Specie,abundance
8416,1583341,0.0,Pseudomonas cerasi,288.0
8417,2762577,0.0,Pseudomonas kielensis,123.0
8418,1671721,0.0,Marinobacter sp. CP1,2346.0
8419,60480,0.0,Shewanella sp. MR-4,508.0
8420,2593655,0.0,Shewanella psychropiezotolerans,785.0
8421,256839,0.0,Shewanella decolorationis,681.0
8422,562716,0.0,Pseudoalteromonas sp. CF6-2,416.0
8423,2752475,0.0,Pseudoalteromonas sp. JSTW,155.0
8424,2699396,0.0,Pseudoalteromonas sp. APM04,763.0
8425,2692624,0.0,Pseudoalteromonas sp. M8,179.0
8426,1967665,0.0,Cognaticolwellia beringensis,1730.0
8427,2751176,0.0,Vibrio sp. B1ASS3,1680.0
8428,2819104,0.0,Vibrio sp. SCSIO 43097,718.0
8429,190895,0.0,Vibrio rotiferianus,933.0
8430,1785128,0.0,Acinetobacter lactucae,407.0
8431,1636603,0.0,Acinetobacter sp. ACNIH1,203.0
8432,2725684,0.0,Acinetobacter sp. NEB149,794.0
8433,1118153,0.0,Halomonas sp. GFAJ-1,545.0
8434,2733484,0.0,Halomonas sulfidoxydans,834.0
8435,2661553,0.0,Cobetia sp. AM6,675.0
8436,2053669,0.0,Cobetia sp. ICG0124,398.0
8437,2970966,0.0,Aeromonas sp. BC14,665.0
8438,2778063,0.0,Aeromonas sp. FDAARGOS 1414,278.0
8439,1636609,0.0,Aeromonas sp. ASNIH4,150.0
8440,2778059,0.0,Aeromonas sp. FDAARGOS 1410,569.0
8441,2778054,0.0,Aeromonas sp. FDAARGOS 1405,392.0
8442,2735554,0.0,Diaphorobacter sp. JS3050,1338.0
8443,1855910,0.0,Polynucleobacter sp. MWH-S4W17,893.0
8444,2576930,0.0,Polynucleobacter sp. AP-Elch-400A-B2,461.0
8445,2576926,0.0,Polynucleobacter sp. AP-Ainpum-60-G11,329.0
8446,2576928,0.0,Polynucleobacter sp. AP-Jannik-300A-C4,479.0
215,2509456,0.0,Paenibacillus protaetiae,9415.0
8448,2705547,0.0,Caballeronia sp. SBC2,2090.0
8449,2709302,0.0,Massilia sp. Dwa41.01b,1477.0
8450,90060,0.0,Aromatoleum toluolicum,6189.0
8451,2116706,0.0,Nitrosomonas supralitoralis,22.0
8452,2979861,0.0,Rhizobium sp. TRM96647,286.0
8453,3024248,0.0,Rhizobium sp. MJ22,450.0
8454,1538159,0.0,Rhizobium hidalgonense,597.0
8455,1184720,0.0,Rhizobium anhuiense,1132.0
8456,1842536,0.0,Agrobacterium sp. RAC06,1159.0
8457,2493093,0.0,Bradyrhizobium sp. LCT2,578.0
8458,2782660,0.0,Bradyrhizobium sp. 192,880.0
8459,2592814,0.0,Tardiphaga sp. vice154,236.0
8460,1380604,0.0,Mesorhizobium sp. NBIMC_P2-C4,217.0
8461,520734,0.0,Sphingobium sp. RSMS,1190.0
8462,2907154,0.0,Erythrobacter sp. SDW2,598.0
8463,1968541,0.0,Sulfitobacter sp. D7,985.0
8464,2494548,0.0,Azospirillum sp. 412522,99.0
8465,1532555,0.0,Brevundimonas sp. DS20,912.0
8466,125593,0.0,Wolbachia endosymbiont of Trichogramma pretiosum,232.0
8467,2898581,0.0,Borrelia sp. RT5S,1140.0
8468,2715735,0.0,Candidatus Chazhemtobacterium aquaticus,209.0
8469,2978283,0.0,Halorhabdus sp. SVX81,155.0
8470,1046043,0.0,Natronomonas gomsonensis,785.0
8471,224402,0.0,Halococcus qingdaonensis,534.0
8472,353800,0.0,Halostagnicola larsenii,281.0
8473,299308,0.0,Methanofollis formosanus,644.0
8474,246969,0.0,Thermococcus sp. AM4,346.0
8475,49899,0.0,Thermococcus profundus,161.0
8476,110163,0.0,Thermococcus aggregans,332.0
8477,70771,0.0,Pyrobaculum neutrophilum,308.0
8478,184117,0.0,Thermoproteus uzoniensis,194.0
8479,54259,0.0,Ignicoccus islandicus,97.0
8480,683846,0.0,Fervidicoccus fontis,350.0
8481,1365176,0.0,Thermofilum adornatum,211.0
8482,2955557,0.0,Buhlduvirus porcinus,1098.0
8483,2955556,0.0,Buhlduvirus animalis,1925.0
8484,2955512,0.0,Bohxovirus oralis,1490.0
8485,2955711,0.0,Cohcovirus hiberniae,11581.0
8486,2956201,0.0,Mosigvirus 25307,52.0
8487,2844193,0.0,Tequatrovirus efftwo,56.0
8488,2560383,0.0,Moonvirus cf1,26.0
8489,2956491,0.0,Tegunavirus fheyen901,26.0
8490,762660,0.0,,26.0
8491,2732595,0.0,Rosenblumvirus rv66,11.0
8492,1636182,0.0,,67.0
8493,754058,0.0,,51.0
8494,644007,0.0,,267.0
8495,2718943,0.0,,22.0
8496,2956240,0.0,Ormenosvirus syn9,46.0
8497,2955956,0.0,Glaucusvirus ssm5,21.0
216,483937,0.0,Paenibacillus riograndensis,7181.0
8499,2956315,0.0,Phobosvirus PspYZU01,14.0
8500,2846605,0.0,Aphroditevirus USC1,39.0
8501,2560618,0.0,Lilyvirus lily,42.0
8502,2734084,0.0,Aokuangvirus SCBWM1,99.0
8503,2734053,0.0,Sciuriunavirus SscM1,42.0
8504,2734088,0.0,Aurunvirus STIM5,48.0
8505,2560751,0.0,Eneladusvirus BF,158.0
8506,2748760,0.0,Poindextervirus rogue,23.0
8507,2560406,0.0,Ionavirus W14,16.0
8508,10683,0.0,Takahashivirus PBS1,292.0
8509,2560395,0.0,Chunghsingvirus Corynebacterium virus P1201,18.0
8510,2844659,0.0,Tanisvirus avazak,37.0
8511,2560495,0.0,Bendigovirus GMA6,50.0
8512,2560836,0.0,Jesfedecavirus phi3,21.0
8513,3050246,0.0,Rhadinovirus bovinegamma4,74.0
8514,3050285,0.0,Percavirus felidgamma1,32.0
8515,3050258,0.0,Cytomegalovirus cercopithecinebeta5,19.0
8516,3050254,0.0,Quwivirus caviidbeta2,10.0
8517,47418,0.0,Varicellovirus Phocid alphaherpesvirus 1,53.0
8518,2060617,0.0,,316.0
8519,2079134,0.0,Prasinovirus Dishui lake phycodnavirus 1,15.0
8520,755272,0.0,Prasinovirus Micromonas pusilla virus 12T,36.0
8521,39444,0.0,Oryzopoxvirus Cotia virus,139.0
8522,1557034,0.0,,98.0
8523,1923269,0.0,,23.0
8524,3048275,0.0,Betabaculovirus plinterpunctellae,105.0
8525,3048240,0.0,Alphabaculovirus Aphabaculovirus oxochraceae,66.0
8526,2955240,0.0,Alphabaculovirus ranus,43.0
8527,285013,0.0,,13.0
8528,2420308,0.0,Streptococcus sp. FDAARGOS_520,1938.0
8529,2420309,0.0,Streptococcus sp. FDAARGOS_521,1667.0
8530,2698683,0.0,Leuconostoc sp. MTCC 10508,3196.0
217,373687,0.0,Paenibacillus sonchi,5525.0
8532,2851015,0.0,Bacillus sp. 7D3,2124.0
8533,2874284,0.0,Bacillus sp. CRB-7,371.0
8534,2093834,0.0,Bacillus sp. ZY-1-1,582.0
8535,1473,0.0,Virgibacillus pantothenticus,1872.0
8536,1963026,0.0,Geobacillus sp. 47C-IIb,2357.0
8537,2025492,0.0,Staphylococcus sp. M0911,298.0
8538,370524,0.0,Mycolicibacterium pallens,70.0
8539,1155384,0.0,Glutamicibacter sp. ZJUTW,795.0
8540,2995171,0.0,Micrococcus sp. SL257,1055.0
8541,1476754,0.0,Streptomyces sp. 604F,894.0
8542,1930,0.0,Streptomyces scabiei,912.0
8543,3031113,0.0,Sphaerisporangium sp. TRM90804,174.0
8544,76335,0.0,Nostoc sp. ATCC 53789,948.0
8545,1866938,0.0,Synechococcus sp. A18-25c,628.0
8546,2849039,0.0,Thermus sp. PS18,1083.0
8547,2715232,0.0,Blattabacterium sp. DPU,541.0
8548,2267618,0.0,Klebsiella sp. P1CD1,582.0
8549,2675778,0.0,,1316.0
8550,101534,0.0,Candidatus Blochmannia pennsylvanicus,1235.0
8551,2681309,0.0,Leclercia sp. Colony189,1500.0
8552,2576762,0.0,Pantoea sp. Aalb,89.0
8553,2992843,0.0,Yersinia sp. SCPM-O-B-9106 (C-191),244.0
218,198119,0.0,Paenibacillus barcinonensis,12235.0
8555,2866626,0.0,Pseudomonas sp. 2hn,626.0
8556,2986947,0.0,Pseudomonas sp. WJP1,625.0
8557,3042029,0.0,Pseudomonas sp. PMCC200367,243.0
8558,2005388,0.0,Pseudomonas sp. RU47,155.0
8559,2864101,0.0,Pseudomonas sp. So3.2b,371.0
8560,2813842,0.0,Pseudomonas sp. SORT22,163.0
8561,2895494,0.0,Pseudomonas sp. B21-054,339.0
8562,2169583,0.0,Pseudomonas sp. SXM-1,282.0
8563,47886,0.0,Pseudomonas luteola,476.0
219,1619311,0.0,Paenibacillus physcomitrellae,9757.0
8565,283699,0.0,Pseudoalteromonas sp. Bsw20308,430.0
220,61624,0.0,Paenibacillus mucilaginosus,21018.0
8567,2785910,0.0,Pseudoalteromonas sp. A41-2,424.0
8568,272774,0.0,Halomonas alkaliphila,140.0
8569,2033033,0.0,Aeromonas sp. CU5,595.0
8570,948519,0.0,Aeromonas rivipollensis,678.0
8571,1803865,0.0,Thiomicrospira sp. S5,587.0
8572,1727196,0.0,Methylomonas sp. DH-1,610.0
8573,1132836,0.0,Rhizobium sp. CCGE 510,229.0
8574,2986929,0.0,Rhizobium sp. BT-175,362.0
8575,1479019,0.0,Methylobacterium sp. C1,750.0
8576,29429,0.0,Methylorubrum zatmanii,708.0
8577,29459,0.0,Brucella melitensis,1025.0
8578,1381597,0.0,Sphingomonas sp. ERG5,39.0
8579,28214,0.0,Sphingomonas sp.,49.0
8580,2185111,0.0,Sphingobium sp. LF-16,867.0
8581,3024245,0.0,Sphingobium sp. YC-XJ3,917.0
8582,2867021,0.0,Sulfitobacter sp. M368,332.0
8583,2562582,0.0,Brevundimonas sp. 'scallop',1138.0
8584,116598,0.0,Wolbachia endosymbiont of Diaphorina citri,484.0
8585,2953971,0.0,Wolbachia endosymbiont (group A) of Acrocera orbiculus,202.0
8586,77038,0.0,Wolbachia endosymbiont of Drosophila simulans,195.0
8587,2732364,0.0,Burkholderia sp. MBR-1,503.0
8588,1758390,0.0,Polynucleobacter sp. JS-JIR-II-b4,737.0
8589,1743168,0.0,Polynucleobacter wuianus,666.0
8590,2614801,0.0,Acidithiobacillus sp. 'AMD consortium',2060.0
8591,2838238,0.0,Leptospira sp. mild_001,681.0
8592,2795384,0.0,Methylacidiphilum sp. IT5,655.0
8593,431057,0.0,Methylacidiphilum kamchatkense,492.0
8594,85991,0.0,Chlamydia pecorum,368.0
8595,126738,0.0,Thermotoga sp. RQ7,2054.0
8596,1175444,0.0,Methanocella conradii,813.0
8597,187878,0.0,Thermococcus gammatolerans,199.0
8598,1670455,0.0,Sulfodiicoccus acidiphilus,238.0
8599,1846278,0.0,Candidatus Nitrosotenuis aquarius,308.0
8600,2955499,0.0,Birpovirus hominis,8989.0
8601,1567014,0.0,,185.0
8602,2656551,0.0,,14.0
8603,979525,0.0,,34.0
8604,2846389,0.0,Menderavirus mendera,34.0
8605,2734116,0.0,Llyrvirus SSKS1,62.0
8606,2734193,0.0,Bertelyvirus SC,32.0
8607,1034152,0.0,Anayavirus anaya,25.0
8608,1983119,0.0,Coopervirus stinger,34.0
8609,2560683,0.0,Samunavirus SM1,50.0
8610,2560475,0.0,Fipvunavirus Fpv1,19.0
8611,2734135,0.0,Qingdaovirus J21,22.0
8612,10372,0.0,Roseolovirus Human betaherpesvirus 7,16.0
8613,1195167,0.0,,69.0
8614,3050270,0.0,Cyvirus cyprinidallo2,71.0
8615,36363,0.0,Lymphocystivirus Lymphocystis disease virus 1,29.0
8616,648998,0.0,Avipoxvirus Penguinpox virus,517.0
8617,67082,0.0,Oryzopoxvirus BeAn 58058 virus,53.0
8618,362830,0.0,Betabaculovirus arrapae,65.0
8619,3048268,0.0,Betabaculovirus phoperculellae,51.0
8620,10454,0.0,Alphabaculovirus Spodoptera exigua multiple nucleopolyhedrovirus,36.0
8621,1449897,0.0,,406.0
8622,2749962,0.0,Lactococcus paracarnosus,18.0
8623,2920934,0.0,Enterococcus sp. LX10,1927.0
8624,2582830,0.0,Enterococcus sp. M190262,1885.0
8625,119858,0.0,Bacillus sonorensis,444.0
8626,2809036,0.0,Bacillus sp. LJBS06,1052.0
8627,2762329,0.0,Bacillus sp. PAMC26543,66.0
8628,1941347,0.0,Bacillus sp. 275,732.0
8629,1127744,0.0,Bacillus sp. JS,259.0
8630,1925021,0.0,Bacillus haynesii,260.0
8631,2069255,0.0,Paenibacillus sp. lzh-N1,3638.0
8632,2813777,0.0,Staphylococcus sp. SB1-57,1205.0
8633,2922858,0.0,Bifidobacterium sp. TKU,24321.0
8634,2070348,0.0,Microbacterium sp. SGAir0570,752.0
8635,1795053,0.0,Microbacterium sp. PAMC 28756,673.0
221,2707005,0.0,Paenibacillus lutimineralis,9845.0
8637,2997335,0.0,Arthrobacter sp. FX8,1038.0
8638,936902,0.0,Micrococcus sp. MG-2010-D12,133.0
8639,2170745,0.0,Auritidibacter sp. NML130574,414.0
8640,2051552,0.0,Mycobacterium sp. PYR15,80.0
8641,133549,0.0,Mycobacterium shottsii,152.0
8642,2492438,0.0,Mycobacterium novum,838.0
8643,1045808,0.0,Rhodococcus sp. YL-1,384.0
8644,1727214,0.0,Rhodococcus sp. H-CA8f,417.0
8645,2907624,0.0,Rhodococcus sp. DMF-1,583.0
8646,1925550,0.0,Rhodococcus sp. M8,625.0
8647,2913412,0.0,Streptomyces sp. CB09030,597.0
8648,1436084,0.0,Streptomyces sp. F12,26.0
8649,2563602,0.0,Streptomyces sp. SS52,609.0
8650,2738410,0.0,Streptomyces sp. A1-5,213.0
8651,349971,0.0,Streptomyces sp. FR1,74.0
8652,2594462,0.0,Streptomyces sp. S1D4-20,309.0
222,1126833,0.0,Paenibacillus beijingensis,10734.0
8654,2884220,0.0,Streptomyces sp. WA1-19,362.0
8655,2153485,0.0,Streptomyces sp. endophyte_N2,258.0
8656,2933778,0.0,Streptomyces sp. WAC00276,61.0
8657,1886,0.0,Streptomyces albidoflavus,2205.0
8658,2823109,0.0,Streptomyces liliiviolaceus,66.0
8659,2792013,0.0,Pseudonocardia oceani,51.0
8660,2104,0.0,Mycoplasmoides pneumoniae,385.0
8661,374982,0.0,Synechococcus sp. PCC 73109,526.0
8662,44822,0.0,Microcystis viridis,275.0
8663,1394889,0.0,Thermosynechococcus sp. NK55a,266.0
223,1873425,0.0,Paenibacillus tritici,9081.0
8665,2813843,0.0,Burkholderia sp. LAS2,342.0
8666,1705310,0.0,Burkholderia sp. IDO3,435.0
8667,2771360,0.0,Cupriavidus sp. ISTL7,50.0
8668,2840467,0.0,Mycoavidus sp. HKI,251.0
8669,72557,0.0,Achromobacter ruhlandii,150.0
8670,1871054,0.0,Janthinobacterium sp.,21.0
8671,155925,0.0,Nitrosospira sp. NRS527,692.0
8672,2697371,0.0,Klebsiella sp. MPUS7,1219.0
8673,2874627,0.0,Salmonella sp. A7,375.0
8674,2683822,0.0,Citrobacter sp. 172116965,1064.0
8675,3037258,0.0,Pantoea sp. X85,898.0
8676,2447890,0.0,Serratia sp. 1D1416,696.0
8677,1327989,0.0,Serratia sp. FS14,621.0
8678,2724469,0.0,Serratia sp. JUb9,89.0
8679,2482769,0.0,Serratia sp. P2ACOL2,247.0
8680,61651,0.0,Serratia ficaria,208.0
8681,634,0.0,Yersinia bercovieri,100.0
8682,1263550,0.0,Edwardsiella piscicida,508.0
8683,2512235,0.0,Pseudomonas sp. REST10,483.0
8684,2749807,0.0,Pseudomonas sp. Y39-6,196.0
8685,2067572,0.0,Pseudomonas sp. NC02,168.0
8686,1259844,0.0,Pseudomonas sp. FGI182,850.0
8687,2654238,0.0,Pseudomonas sp. DTU12.1,246.0
8688,2083055,0.0,Pseudomonas sp. LH1G9,99.0
8689,2054915,0.0,Pseudomonas sp. 09C 129,498.0
8690,1173283,0.0,Pseudomonas sp. R3-18-08,327.0
8691,1758730,0.0,Pseudomonas sp. BIOMIG1BAC,321.0
8692,2479393,0.0,Pseudomonas sp. LTGT-11-2Z,965.0
8693,1573704,0.0,Pseudomonas sp. R32,127.0
8694,2895474,0.0,Pseudomonas sp. B21-017,531.0
8695,76761,0.0,Pseudomonas veronii,898.0
8696,46257,0.0,Pseudomonas avellanae,407.0
8697,485870,0.0,Pseudomonas anuradhapurensis,371.0
8698,2745509,0.0,Pseudomonas monsensis,237.0
8699,2917715,0.0,Marinobacter sp. M3C,1620.0
8700,490759,0.0,Marinobacter sp. BSs20148,403.0
8701,2040586,0.0,Stenotrophomonas sp. Pemsol,176.0
8702,1930557,0.0,Shewanella sp. FDAARGOS_354,835.0
8703,2991940,0.0,Shewanella sp. DAU305,214.0
8704,2806008,0.0,Shewanella sp. LZH-2,295.0
8705,755175,0.0,Shewanella seohaensis,243.0
8706,1761891,0.0,Pseudoalteromonas sp. 13-15,3743.0
8707,327511,0.0,Pseudoalteromonas sp. A22,175.0
8708,2799564,0.0,Pseudoalteromonas sp. LC2018020214,375.0
8709,234831,0.0,Pseudoalteromonas sp. SM9913,994.0
8710,43659,0.0,Pseudoalteromonas tetraodonis,368.0
8711,2854257,0.0,Halomonas sp. SS10-MC5,790.0
8712,2557993,0.0,Halomonas sp. XH26,481.0
8713,1747384,0.0,Aeromonas sp. ARM81,31.0
8714,1758179,0.0,Aeromonas sp. ASNIH5,1684.0
8715,2079596,0.0,Acinetobacter sp. SWBY1,438.0
8716,2930198,0.0,Acinetobacter sp. PK01,304.0
8717,1148157,0.0,Acinetobacter oleivorans,224.0
8718,2565531,0.0,Psychrobacter sp. PraFG1,351.0
8719,2203895,0.0,Psychrobacter sp. YP14,970.0
8720,2579248,0.0,Agrobacterium sp. CGMCC 11546,834.0
8721,1449788,0.0,Sinorhizobium sp. LM21,62.0
8722,794846,0.0,Sinorhizobium sp. CCBAU 05631,322.0
8723,2949630,0.0,Bradyrhizobium sp. CCGUVB23,130.0
8724,2979330,0.0,Bartonella sp. HY761,1535.0
224,44251,0.0,Paenibacillus durus,11352.0
8726,2919914,0.0,Sphingomonas sp. LaA6.9,49.0
8727,2565554,0.0,Sphingobium sp. PAMC28499,678.0
8728,47589,0.0,Rickettsia peacockii,44.0
8729,35791,0.0,Rickettsia massiliae,813.0
8730,783,0.0,Rickettsia rickettsii,1665.0
8731,1133329,0.0,Rickettsia endosymbiont of Ixodes pacificus,197.0
8732,282263,0.0,Wolbachia endosymbiont of Drosophila innubila,257.0
8733,2954055,0.0,Wolbachia endosymbiont (group A) of Scambus nigricans,59.0
8734,2883236,0.0,Wolbachia endosymbiont of Psylliodes chrysocephala,173.0
8735,2954030,0.0,Wolbachia endosymbiont (group B) of Melanostoma mellinum,52.0
8736,244582,0.0,Candidatus Paracaedibacter symbiosus,31.0
8737,2946555,0.0,Akkermansia biwaensis,9481.0
8738,340071,0.0,Criblamydia sequanensis,23.0
8739,866790,0.0,Methanothermobacter sp. CaT2,105.0
8740,145263,0.0,Methanothermobacter marburgensis,70.0
8741,2993314,0.0,Haladaptatus sp. ZJ1,677.0
8742,3033384,0.0,Haladaptatus sp. YSMS36,83.0
8743,1816183,0.0,Haloplanus rallus,475.0
8744,3034020,0.0,Halovivax sp. TS33,430.0
8745,2586643,0.0,Thermococcus indicus,307.0
8746,54077,0.0,Thermococcus barossii,236.0
8747,2016361,0.0,Thermococcus henrietii,198.0
8748,1034015,0.0,Nitrososphaera viennensis,257.0
8749,1104324,0.0,Pyrobaculum ferrireducens,387.0
8750,2955579,0.0,Canhaevirus hiberniae,5901.0
8751,2955510,0.0,Blohavirus americanus,39213.0
8752,2955511,0.0,Blohavirus faecalis,31025.0
8753,2955550,0.0,Buchavirus faecalis,6597.0
8754,2955554,0.0,Buchavirus oralis,12386.0
8755,2955549,0.0,Buchavirus copri,1813.0
8756,2955555,0.0,Buchavirus splanchnicus,12390.0
8757,2955548,0.0,Buchavirus coli,10199.0
8758,2955553,0.0,Buchavirus intestinalis,860.0
8759,2955559,0.0,Buorbuivirus hominis,8490.0
8760,2955382,0.0,Aurodevirus hiberniae,44385.0
8761,2955383,0.0,Aurodevirus hominis,3201.0
8762,2956321,0.0,Pipoluvirus rarus,7245.0
8763,2894395,0.0,Litunavirus Pseudomonas phage VB_PaeS_VL1,219.0
8764,2846609,0.0,Pacinivirus phi1,18.0
8765,1567012,0.0,,86.0
8766,1567011,0.0,,12.0
8767,1690818,0.0,,32.0
8768,753085,0.0,,12.0
8769,2955507,0.0,Bixzunavirus quasimodo,21.0
8770,2955509,0.0,Bixzunavirus tonenili,18.0
8771,2734051,0.0,Harbinvirus Lpa804,56.0
8772,1918005,0.0,Bequatrovirus B4,40.0
8773,2734095,0.0,Bellamyvirus bellamy,28.0
8774,2844134,0.0,Tequatrovirus T6,242.0
8775,1190451,0.0,Firehammervirus CP21,22.0
8776,2560463,0.0,Asteriusvirus PBECO4,174.0
8777,2872676,0.0,Septimatrevirus Pseudomonas phage Guyu,48.0
8778,2734226,0.0,Bridgettevirus peas,55.0
8779,2734263,0.0,Oneupvirus brutongaster,176.0
8780,2734192,0.0,Bertelyvirus BL9,18.0
8781,2869557,0.0,Alexandravirus Erwinia phage pEa_SNUABM_35,29.0
8782,1481186,0.0,Saclayvirus Acinetobacter phage vB_AbaM_Acibel004,48.0
8783,2956463,0.0,Skogvirus Skog,152.0
8784,2845092,0.0,Marfavirus marfa,15.0
8785,2956059,0.0,Kimonavirus kimona,31.0
8786,2843953,0.0,Citrovirus coptotermitis,31.0
8787,2560286,0.0,Polybotosvirus Atuph07,102.0
8788,2843753,0.0,Becedseptimavirus BCD7,24.0
8789,2956044,0.0,Kablunavirus nosilaM,13.0
8790,2843722,0.0,Ayohtrevirus abba,60.0
8791,3050273,0.0,Proboscivirus elephantidbeta1,11.0
8792,28304,0.0,Muromegalovirus Murid betaherpesvirus 2,18.0
8793,2560570,0.0,Rhadinovirus Macacine gammaherpesvirus 11,40.0
8794,97195,0.0,Raphidovirus Heterosigma akashiwo virus 01,64.0
8795,345199,0.0,Iridovirus Invertebrate iridescent virus 31,21.0
8796,10264,0.0,Avipoxvirus Pigeonpox virus,83.0
8797,336486,0.0,Avipoxvirus Turkeypox virus,128.0
8798,38804,0.0,Yatapoxvirus Yaba monkey tumor virus,13.0
8799,10276,0.0,Suipoxvirus Swinepox virus,101.0
8800,2734576,0.0,Salmonpoxvirus Salmon gillpox virus,30.0
8801,694015,0.0,Gammacoronavirus Beluga whale coronavirus SW1,17.0
8802,1655644,0.0,,262.0
8803,566270,0.0,Alphabaculovirus Spodoptera litura nucleopolyhedrovirus II,22.0
8804,3048338,0.0,Alphabaculovirus spliturae,18.0
8805,2846589,0.0,Usarudivirus SIRV11,131.0
8806,2770772,0.0,Clostridioides sp. ES-S-0107-01,164.0
8807,2770786,0.0,Clostridioides sp. ES-S-0173-01,47.0
8808,78535,0.0,Streptococcus viridans,23250.0
8809,2690380,0.0,Lactobacillus sp. JM1,5405.0
8810,1218492,0.0,Bombilactobacillus mellifer,50.0
8811,2789208,0.0,Bacillus sp. N447-1,655.0
8812,1868655,0.0,Bacillus sp. B25(2016b),231.0
8813,2842458,0.0,Bacillus sp. JNUCC-24,691.0
8814,2859227,0.0,Bacillus sp. LJBS17,376.0
8815,2660750,0.0,Bacillus sp. A260,160.0
8816,2912260,0.0,Bacillus sp. R45,163.0
8817,2529386,0.0,Bacillus sp. SYJ,128.0
8818,3048891,0.0,Metabacillus sp. CT-WN-B3,7935.0
8819,2607911,0.0,Paenibacillus sp. 37,2264.0
8820,1450761,0.0,Aneurinibacillus sp. XH2,1732.0
8821,2058328,0.0,Planococcus sp. Urea-3u-39,111.0
8822,2903536,0.0,Mycobacterium sp. 20KCMC460,178.0
8823,1968788,0.0,Mycolicibacterium sp. CBMA 213,74.0
8824,2184581,0.0,Arthrobacter sp. AQ5-05,959.0
8825,2809708,0.0,Microbacterium sp. EF45047,828.0
8826,2935040,0.0,Curtobacterium sp. Arg-1,325.0
8827,2731680,0.0,Cellulosimicrobium sp. 72-3,1159.0
8828,1821625,0.0,Streptomyces sp. VN1,917.0
8829,317660,0.0,Streptomyces sp. F2,59.0
8830,2594463,0.0,Streptomyces sp. S1D4-23,1165.0
8831,1984801,0.0,Streptomyces sp. CLI2509,399.0
8832,1935,0.0,Streptomyces violaceoruber,372.0
8833,146922,0.0,Streptomyces griseofuscus,174.0
8834,285458,0.0,Streptomyces agglomeratus,24.0
8835,1096856,0.0,Pseudonocardia sp. EC080619-01,702.0
8836,75291,0.0,Pseudonocardia alaniniphila,35.0
8837,588067,0.0,Prauserella muralis,34.0
8838,264691,0.0,Trichormus variabilis,1636.0
8839,367488,0.0,Blattabacterium sp. (Periplaneta americana),262.0
8840,1933220,0.0,Sphingobacterium sp. B29,732.0
8841,498741,0.0,Borreliella finlandensis,71.0
8842,2675710,0.0,Klebsiella sp. WP3-W18-ESBL-02,4304.0
8843,2675713,0.0,Klebsiella sp. WP4-W18-ESBL-05,958.0
8844,1905288,0.0,Klebsiella sp. LTGPAF-6F,847.0
8845,2993656,0.0,Raoultella sp. DY2415,885.0
8846,3030529,0.0,Salmonella sp. SA14318,55.0
8847,2745895,0.0,Salmonella sp. SJTUF14178,1635.0
8848,2945588,0.0,Candidatus Blochmannia Blochmannia endosymbiont of Camponotus sp. C-003,189.0
8849,2942480,0.0,Citrobacter sp. XT1-2-2,997.0
8850,2742653,0.0,Citrobacter sp. RHBSTW-00524,1213.0
8851,2742675,0.0,Citrobacter sp. RHBSTW-00986,1142.0
8852,3015952,0.0,Citrobacter sp. 21OH12SH02A-Citro,966.0
8853,1756993,0.0,Phytobacter sp. SCO41,495.0
8854,1835724,0.0,Pantoea sp. OXWO6B1,72.0
8855,2768165,0.0,Pantoea sp. MT58,341.0
8856,2679995,0.0,Mannheimia sp. ZY171111,762.0
8857,2072409,0.0,Stenotrophomonas sp. SAU14A_NAIMI4_8,318.0
8858,2939415,0.0,Stenotrophomonas sp. NY11291,181.0
8859,2282124,0.0,Stenotrophomonas sp. ASS1,201.0
8860,2303750,0.0,Stenotrophomonas sp. G4,295.0
8861,1855331,0.0,Pseudomonas sp. A214,2825.0
8862,1207075,0.0,Pseudomonas sp. UW4,169.0
8863,2855434,0.0,Pseudomonas sp. AO-1,668.0
8864,2895483,0.0,Pseudomonas sp. B21-032,525.0
8865,2697023,0.0,Pseudomonas sp. AN-B15,366.0
8866,2884805,0.0,Pseudomonas sp. HN2,200.0
8867,2895489,0.0,Pseudomonas sp. B21-047,379.0
8868,2651048,0.0,Pseudomonas sp. CFA,84.0
8869,2083052,0.0,Pseudomonas sp. SWI36,176.0
8870,2777367,0.0,Pseudomonas sp. OST1909,217.0
8871,528343,0.0,Pseudomonas sp. G11,242.0
8872,2886360,0.0,Pseudomonas sp. HN2-3,324.0
8873,658629,0.0,Pseudomonas sessilinigenes,151.0
8874,2045200,0.0,Pseudomonas rhizophila,364.0
8875,2490635,0.0,Pseudoalteromonas sp. Xi13,218.0
8876,351745,0.0,Shewanella sp. W3-18-1,424.0
8877,2589790,0.0,Shewanella sp. LC6,576.0
8878,2058133,0.0,Alteromonas sp. MB-3u-76,539.0
8879,2766781,0.0,Vibrio sp. sp1,233.0
8880,2819098,0.0,Vibrio sp. SCSIO 43153,219.0
8881,1603038,0.0,Vibrio sp. qd031,43.0
8882,150340,0.0,Vibrio antiquarius,100.0
8883,650003,0.0,Vibrio paracholerae,1338.0
8884,2014742,0.0,Vibrio tarriae,693.0
8885,28176,0.0,Candidatus Photodesmus katoptron,15.0
8886,3003393,0.0,Acinetobacter sp. TR11,336.0
8887,1113728,0.0,Alcanivorax sp. NBRC 101098,176.0
8888,2778065,0.0,Aeromonas sp. FDAARGOS 1416,129.0
8889,2675707,0.0,Aeromonas sp. WP2-W18-CRE-05,3814.0
8890,2778052,0.0,Aeromonas sp. FDAARGOS 1403,1452.0
