number,value,datetime_start,datetime_complete,duration,params_algorithm,params_filter_criteria,params_filter_threshold,params_k,state
928,0.18236542946338627,2024-12-18 23:47:15.518707,2024-12-18 23:47:15.959585,0 days 00:00:00.440878,kmeans,presence,120,7,COMPLETE
929,0.1941669882939944,2024-12-18 23:47:15.961213,2024-12-18 23:47:16.431562,0 days 00:00:00.470349,kmeans,presence,115,8,COMPLETE
930,0.13386320453380143,2024-12-18 23:47:16.433119,2024-12-18 23:47:16.919276,0 days 00:00:00.486157,kmeans,presence,110,6,COMPLETE
931,0.16395385305940316,2024-12-18 23:47:16.920795,2024-12-18 23:47:17.376006,0 days 00:00:00.455211,kmeans,presence,120,7,COMPLETE
932,0.1508968561954677,2024-12-18 23:47:17.377554,2024-12-18 23:47:17.847698,0 days 00:00:00.470144,kmeans,presence,115,5,COMPLETE
933,0.14514451831994843,2024-12-18 23:47:17.849275,2024-12-18 23:47:18.280697,0 days 00:00:00.431422,kmeans,presence,120,8,COMPLETE
934,0.1800675394011967,2024-12-18 23:47:18.282339,2024-12-18 23:47:18.768488,0 days 00:00:00.486149,kmeans,presence,110,6,COMPLETE
935,0.13921641541567617,2024-12-18 23:47:18.769732,2024-12-18 23:47:19.257118,0 days 00:00:00.487386,kmeans,presence,115,3,COMPLETE
936,0.2586617846842994,2024-12-18 23:47:19.258647,2024-12-18 23:47:19.867114,0 days 00:00:00.608467,kmeans,presence,35,7,COMPLETE
937,0.19190748727787624,2024-12-18 23:47:19.868437,2024-12-18 23:47:20.453704,0 days 00:00:00.585267,kmeans,presence,40,7,COMPLETE
938,0.24150233410043778,2024-12-18 23:47:20.455253,2024-12-18 23:47:20.907393,0 days 00:00:00.452140,kmeans,presence,120,7,COMPLETE
939,0.214806501190504,2024-12-18 23:47:20.908910,2024-12-18 23:47:21.391315,0 days 00:00:00.482405,kmeans,presence,115,6,COMPLETE
940,0.1704039908125766,2024-12-18 23:47:21.393146,2024-12-18 23:47:21.832351,0 days 00:00:00.439205,kmeans,presence,120,4,COMPLETE
941,0.13825236842872649,2024-12-18 23:47:21.833981,2024-12-18 23:47:22.325300,0 days 00:00:00.491319,kmeans,presence,105,7,COMPLETE
942,0.1610758761117421,2024-12-18 23:47:22.326943,2024-12-18 23:47:22.824777,0 days 00:00:00.497834,kmeans,presence,110,8,COMPLETE
943,0.2265784797287684,2024-12-18 23:47:22.826425,2024-12-18 23:47:23.307254,0 days 00:00:00.480829,kmeans,presence,115,7,COMPLETE
944,0.16163007105072355,2024-12-18 23:47:23.308582,2024-12-18 23:47:23.759696,0 days 00:00:00.451114,kmeans,presence,120,8,COMPLETE
945,0.24445054172545397,2024-12-18 23:47:23.761331,2024-12-18 23:47:24.233470,0 days 00:00:00.472139,kmeans,presence,115,5,COMPLETE
946,0.2003859446336901,2024-12-18 23:47:24.235089,2024-12-18 23:47:24.767048,0 days 00:00:00.531959,kmeans,presence,90,5,COMPLETE
947,0.11658720741763524,2024-12-18 23:47:24.768275,2024-12-18 23:47:25.199179,0 days 00:00:00.430904,kmeans,presence,120,7,COMPLETE
948,0.2237666144402939,2024-12-18 23:47:25.200623,2024-12-18 23:47:25.676484,0 days 00:00:00.475861,kmeans,presence,115,7,COMPLETE
949,0.24515664029904463,2024-12-18 23:47:25.678122,2024-12-18 23:47:26.187403,0 days 00:00:00.509281,kmeans,presence,105,4,COMPLETE
950,0.23612336407219447,2024-12-18 23:47:26.189159,2024-12-18 23:47:26.671208,0 days 00:00:00.482049,kmeans,presence,110,7,COMPLETE
951,0.15262108719595163,2024-12-18 23:47:26.672823,2024-12-18 23:47:27.118630,0 days 00:00:00.445807,kmeans,presence,120,7,COMPLETE
952,0.21556527688548446,2024-12-18 23:47:27.120306,2024-12-18 23:47:27.720037,0 days 00:00:00.599731,kmeans,presence,20,8,COMPLETE
953,0.16097714229615312,2024-12-18 23:47:27.721567,2024-12-18 23:47:28.209769,0 days 00:00:00.488202,kmeans,presence,115,3,COMPLETE
954,0.18231117747060763,2024-12-18 23:47:28.211049,2024-12-18 23:47:28.709933,0 days 00:00:00.498884,kmeans,presence,110,6,COMPLETE
955,0.17641586112279015,2024-12-18 23:47:28.711491,2024-12-18 23:47:29.338764,0 days 00:00:00.627273,kmeans,presence,15,5,COMPLETE
956,0.22826629426986342,2024-12-18 23:47:29.340263,2024-12-18 23:47:29.767865,0 days 00:00:00.427602,kmeans,presence,120,9,COMPLETE
957,0.1620567421673279,2024-12-18 23:47:29.769071,2024-12-18 23:47:30.363662,0 days 00:00:00.594591,kmeans,presence,45,9,COMPLETE
958,0.17963596230350945,2024-12-18 23:47:30.365293,2024-12-18 23:47:30.959792,0 days 00:00:00.594499,kmeans,presence,25,7,COMPLETE
959,0.15025648256976584,2024-12-18 23:47:30.961448,2024-12-18 23:47:31.774767,0 days 00:00:00.813319,kmeans,presence,0,8,COMPLETE
960,0.19626640333050027,2024-12-18 23:47:31.776019,2024-12-18 23:47:32.305229,0 days 00:00:00.529210,kmeans,presence,95,6,COMPLETE
961,0.18057400512941246,2024-12-18 23:47:32.306710,2024-12-18 23:47:32.762944,0 days 00:00:00.456234,kmeans,presence,115,4,COMPLETE
962,0.20495503790279243,2024-12-18 23:47:32.764617,2024-12-18 23:47:33.215772,0 days 00:00:00.451155,kmeans,presence,120,7,COMPLETE
963,0.2205928556782011,2024-12-18 23:47:33.217110,2024-12-18 23:47:33.740628,0 days 00:00:00.523518,kmeans,presence,110,9,COMPLETE
964,0.15159401035015943,2024-12-18 23:47:33.742292,2024-12-18 23:47:34.219899,0 days 00:00:00.477607,kmeans,presence,115,7,COMPLETE
965,0.24088794673112987,2024-12-18 23:47:34.221201,2024-12-18 23:47:34.659790,0 days 00:00:00.438589,kmeans,presence,120,6,COMPLETE
966,0.17492295537258193,2024-12-18 23:47:34.661462,2024-12-18 23:47:35.183171,0 days 00:00:00.521709,kmeans,presence,115,7,COMPLETE
967,0.31007782159444075,2024-12-18 23:47:35.184988,2024-12-18 23:47:35.622245,0 days 00:00:00.437257,kmeans,presence,120,9,COMPLETE
968,0.16756114060582686,2024-12-18 23:47:35.623810,2024-12-18 23:47:36.086282,0 days 00:00:00.462472,kmeans,presence,120,9,COMPLETE
969,0.19959282320177407,2024-12-18 23:47:36.087811,2024-12-18 23:47:36.539740,0 days 00:00:00.451929,kmeans,presence,120,9,COMPLETE
970,0.1459312489031878,2024-12-18 23:47:36.541415,2024-12-18 23:47:36.991522,0 days 00:00:00.450107,kmeans,presence,120,6,COMPLETE
971,0.18569980074655482,2024-12-18 23:47:36.992865,2024-12-18 23:47:37.431180,0 days 00:00:00.438315,kmeans,presence,120,9,COMPLETE
972,0.18476857971933217,2024-12-18 23:47:37.432719,2024-12-18 23:47:37.873681,0 days 00:00:00.440962,kmeans,presence,120,9,COMPLETE
973,0.1510372226493764,2024-12-18 23:47:37.875207,2024-12-18 23:47:38.314935,0 days 00:00:00.439728,kmeans,presence,120,6,COMPLETE
974,0.20781712353494633,2024-12-18 23:47:38.316581,2024-12-18 23:47:38.930051,0 days 00:00:00.613470,kmeans,presence,10,9,COMPLETE
975,0.16179934126950615,2024-12-18 23:47:38.931587,2024-12-18 23:47:39.362465,0 days 00:00:00.430878,kmeans,presence,120,6,COMPLETE
976,0.14719311714773448,2024-12-18 23:47:39.363998,2024-12-18 23:47:39.810661,0 days 00:00:00.446663,kmeans,presence,120,9,COMPLETE
977,0.15400235002603982,2024-12-18 23:47:39.812322,2024-12-18 23:47:40.250499,0 days 00:00:00.438177,kmeans,presence,120,6,COMPLETE
978,0.14426016973851188,2024-12-18 23:47:40.252037,2024-12-18 23:47:40.719458,0 days 00:00:00.467421,kmeans,presence,115,9,COMPLETE
979,0.2719826548646504,2024-12-18 23:47:40.721005,2024-12-18 23:47:41.167641,0 days 00:00:00.446636,kmeans,presence,120,9,COMPLETE
980,0.19026887095818804,2024-12-18 23:47:41.169322,2024-12-18 23:47:41.639155,0 days 00:00:00.469833,kmeans,presence,115,6,COMPLETE
981,0.17285901262715084,2024-12-18 23:47:41.640826,2024-12-18 23:47:42.085556,0 days 00:00:00.444730,kmeans,presence,120,9,COMPLETE
982,0.11806058739183328,2024-12-18 23:47:42.087025,2024-12-18 23:47:42.580328,0 days 00:00:00.493303,kmeans,presence,115,9,COMPLETE
983,0.17392807676171584,2024-12-18 23:47:42.581921,2024-12-18 23:47:43.052554,0 days 00:00:00.470633,kmeans,presence,120,9,COMPLETE
984,0.1462185750673151,2024-12-18 23:47:43.053870,2024-12-18 23:47:43.516001,0 days 00:00:00.462131,kmeans,presence,115,6,COMPLETE
985,0.2599069813795977,2024-12-18 23:47:43.517745,2024-12-18 23:47:43.991578,0 days 00:00:00.473833,kmeans,presence,115,9,COMPLETE
986,0.19618769260859462,2024-12-18 23:47:43.993258,2024-12-18 23:47:44.576687,0 days 00:00:00.583429,kmeans,presence,40,6,COMPLETE
987,0.24071162269764623,2024-12-18 23:47:44.578202,2024-12-18 23:47:45.016474,0 days 00:00:00.438272,kmeans,presence,120,9,COMPLETE
988,0.11361510802172751,2024-12-18 23:47:45.018123,2024-12-18 23:47:45.628301,0 days 00:00:00.610178,kmeans,presence,35,9,COMPLETE
989,0.17818202657468865,2024-12-18 23:47:45.629959,2024-12-18 23:47:46.058270,0 days 00:00:00.428311,kmeans,presence,120,6,COMPLETE
990,0.16558406045815716,2024-12-18 23:47:46.059840,2024-12-18 23:47:46.595359,0 days 00:00:00.535519,kmeans,presence,95,9,COMPLETE
991,0.15274578730178553,2024-12-18 23:47:46.596700,2024-12-18 23:47:47.212864,0 days 00:00:00.616164,kmeans,presence,30,8,COMPLETE
992,0.13429602014540504,2024-12-18 23:47:47.214535,2024-12-18 23:47:47.680974,0 days 00:00:00.466439,kmeans,presence,115,6,COMPLETE
993,0.19862518104934282,2024-12-18 23:47:47.682526,2024-12-18 23:47:48.250755,0 days 00:00:00.568229,kmeans,presence,55,9,COMPLETE
994,0.2693153794163028,2024-12-18 23:47:48.252419,2024-12-18 23:47:48.690141,0 days 00:00:00.437722,kmeans,presence,120,2,COMPLETE
995,0.14730412286036976,2024-12-18 23:47:48.691802,2024-12-18 23:47:49.312391,0 days 00:00:00.620589,kmeans,presence,20,6,COMPLETE
996,0.13375574684703725,2024-12-18 23:47:49.314051,2024-12-18 23:47:49.785066,0 days 00:00:00.471015,kmeans,presence,115,8,COMPLETE
997,0.2418842835420849,2024-12-18 23:47:49.786682,2024-12-18 23:47:50.251396,0 days 00:00:00.464714,kmeans,presence,120,3,COMPLETE
998,0.1439814779969464,2024-12-18 23:47:50.253061,2024-12-18 23:47:50.728448,0 days 00:00:00.475387,kmeans,presence,115,9,COMPLETE
999,0.19040727259911763,2024-12-18 23:47:50.730001,2024-12-18 23:47:51.224722,0 days 00:00:00.494721,kmeans,presence,115,9,COMPLETE
